city,Annee,Mois,temperature,wind_speed,humidity,wetbulb_temperature,precipitation,Other renewables (including geothermal and biomass) - TWh,Biofuels consumption - TWh,Solar consumption - TWh,Wind consumption - TWh,Hydro consumption - TWh,Nuclear consumption - TWh,Gas consumption - TWh,Coal consumption - TWh,Oil consumption - TWh,Total renewables - TWh,Total fossil fuels - TWh,Total energy - TWh,Low carbon - TWh,Other - TWh,WUE_FixedApproachDirect(L/KWh),WUE_FixedColdWaterDirect(L/KWh),WUE_Indirect(L/KWh),Leakages (%),climate_region
Marrakech - Safi,2023,4,22.040555555555557,11.038194444444445,37.51111111111111,54.437684819896134,53.65,0.005758546717589348,0.005758546717589348,9145059.565522077,33805185.70427471,4288717.5893482845,0.0,14045282.608969873,544679263.4758232,1007955582.1303438,47491240.36440085,213679046.95164686,269999999.99999994,47491240.36440085,0.0,1.5626319175083259,1.2020825561103547,1.6062163260136468,0.3972,Savana
Marrakech - Safi,2023,5,21.669086021505375,12.481317204301076,42.490591397849464,55.83865040092338,22.75,0.005950498274842326,0.005950498274842326,9449894.884372812,34932025.22775053,4431674.842326561,0.0,14513458.695935534,562835238.9250174,1041554101.5346886,49074281.70988087,220801681.85003507,278999999.99999994,49074281.70988087,0.0,1.5780433552020368,1.2076411245259129,1.6062163260136468,0.3972,Savana
Marrakech - Safi,2023,6,26.589027777777776,11.23638888888889,39.7,61.85570722650183,3.3,0.005758546717589348,0.005758546717589348,9145059.565522077,33805185.70427471,4288717.5893482845,0.0,14045282.608969873,544679263.4758232,1007955582.1303438,47491240.36440085,213679046.95164686,269999999.99999994,47491240.36440085,0.0,1.6301683866535512,1.2694398707531833,1.6062163260136468,0.3972,Savana
Marrakech - Safi,2023,7,29.57016129032258,11.250268817204303,31.826612903225808,63.36781245425476,4.4,0.005950498274842326,0.005950498274842326,9449894.884372812,34932025.22775053,4431674.842326561,0.0,14513458.695935534,562835238.9250174,1041554101.5346886,49074281.70988087,220801681.85003507,278999999.99999994,49074281.70988087,0.0,1.6415584458465509,1.2895782350162552,1.6062163260136468,0.3972,Savana
Marrakech - Safi,2023,8,32.13854166666667,11.170416666666666,26.358333333333334,64.52326903854943,6.8,0.003839031145059565,0.003839031145059565,6096706.377014717,22536790.46951647,2859145.059565523,0.0,9363521.739313249,363119508.9838821,671970388.0868958,31660826.909600563,142452697.96776456,179999999.99999994,31660826.909600563,0.0,1.6494042257669794,1.3072795030553492,1.6062163260136468,0.3972,Savana
L'Oriental,2022,8,27.983333333333334,8.676041666666666,43.71527777777778,66.17036529045252,2.5,0.0023034186870357393,0.0023034186870357393,3658023.8262088303,13522074.281709881,1715487.035739314,0.0,5618113.043587949,217871705.3903293,403182232.8521375,18996496.14576034,85471618.78065874,107999999.99999997,18996496.14576034,0.0,1.6558107709490122,1.345393836804023,1.6062163260136468,0.3972,Savana
L'Oriental,2022,9,24.333055555555553,9.000416666666666,49.67777777777778,62.34703964078273,9.8,0.005758546717589348,0.005758546717589348,9145059.565522077,33805185.70427471,4288717.5893482845,0.0,14045282.608969873,544679263.4758232,1007955582.1303438,47491240.36440085,213679046.95164686,269999999.99999994,47491240.36440085,0.0,1.632307339840165,1.2801950849691013,1.6062163260136468,0.3972,Savana
L'Oriental,2022,10,22.87540322580645,9.527016129032258,44.22043010752688,58.48567019347624,12.200000000000001,0.005950498274842326,0.005950498274842326,9449894.884372812,34932025.22775053,4431674.842326561,0.0,14513458.695935534,562835238.9250174,1041554101.5346886,49074281.70988087,220801681.85003507,278999999.99999994,49074281.70988087,0.0,1.6002374470835758,1.2368139321149547,1.6062163260136468,0.3972,Savana
L'Oriental,2022,11,16.790555555555557,10.073333333333334,52.53333333333333,51.70855489928803,8.2,0.005758546717589348,0.005758546717589348,9145059.565522077,33805185.70427471,4288717.5893482845,0.0,14045282.608969873,544679263.4758232,1007955582.1303438,47491240.36440085,213679046.95164686,269999999.99999994,47491240.36440085,0.0,1.5311126232677266,1.1952912269971614,1.6062163260136468,0.3972,Savana
L'Oriental,2022,12,14.36532258064516,12.35497311827957,53.71639784946237,48.426251012007334,13.31,0.005950498274842326,0.005950498274842326,9449894.884372812,34932025.22775053,4431674.842326561,0.0,14513458.695935534,562835238.9250174,1041554101.5346886,49074281.70988087,220801681.85003507,278999999.99999994,49074281.70988087,0.0,1.4916311456360853,1.1913657168415455,1.6062163260136468,0.3972,Savana
L'Oriental,2023,1,9.5747311827957,9.923924731182796,63.369623655913976,42.48840983265675,38.06,0.005950498274842326,0.005950498274842326,9449894.884372812,34932025.22775053,4431674.842326561,0.0,14513458.695935534,562835238.9250174,1041554101.5346886,49074281.70988087,220801681.85003507,278999999.99999994,49074281.70988087,0.0,1.4095458509514702,1.2130097298288325,1.6062163260136468,0.3972,Savana
L'Oriental,2023,2,10.997619047619047,11.683035714285714,57.026785714285715,43.50689777341934,30.19,0.0053746436030833915,0.0053746436030833915,8535388.927820604,31551506.65732306,4002803.0833917325,0.0,13108930.435038548,508367312.577435,940758543.3216542,44325157.67344079,199433777.1548704,251999999.9999999,44325157.67344079,0.0,1.4264474924754016,1.201688652160406,1.6062163260136468,0.39720000000000005,Savana
L'Oriental,2023,3,15.334543010752688,7.694489247311828,55.08064516129032,49.704456022212334,8.88,0.005950498274842326,0.005950498274842326,9449894.884372812,34932025.22775053,4431674.842326561,0.0,14513458.695935534,562835238.9250174,1041554101.5346886,49074281.70988087,220801681.85003507,278999999.99999994,49074281.70988087,0.0,1.5065448652081816,1.1941381069061505,1.6062163260136468,0.3972,Savana
L'Oriental,2023,4,18.528472222222224,9.145138888888889,45.06666666666667,52.08606653471672,1.2000000000000002,0.005758546717589348,0.005758546717589348,9145059.565522077,33805185.70427471,4288717.5893482845,0.0,14045282.608969873,544679263.4758232,1007955582.1303438,47491240.36440085,213679046.95164686,269999999.99999994,47491240.36440085,0.0,1.5343808046333531,1.1991743086990905,1.6062163260136468,0.3972,Savana
L'Oriental,2023,5,18.726747311827957,9.584005376344086,53.318548387096776,54.71754139007599,40.15,0.005950498274842326,0.005950498274842326,9449894.884372812,34932025.22775053,4431674.842326561,0.0,14513458.695935534,562835238.9250174,1041554101.5346886,49074281.70988087,220801681.85003507,278999999.99999994,49074281.70988087,0.0,1.56497433014386,1.2051778051897712,1.6062163260136468,0.3972,Savana
L'Oriental,2023,6,23.966388888888886,8.686944444444444,48.48888888888889,61.39795340102094,36.6,0.005758546717589348,0.005758546717589348,9145059.565522077,33805185.70427471,4288717.5893482845,0.0,14045282.608969873,544679263.4758232,1007955582.1303438,47491240.36440085,213679046.95164686,269999999.99999994,47491240.36440085,0.0,1.6247164332656243,1.2687463389996474,1.6062163260136468,0.3972,Savana
L'Oriental,2023,7,29.264247311827955,8.557526881720431,31.348118279569892,63.214425933157244,1.4,0.005950498274842326,0.005950498274842326,9449894.884372812,34932025.22775053,4431674.842326561,0.0,14513458.695935534,562835238.9250174,1041554101.5346886,49074281.70988087,220801681.85003507,278999999.99999994,49074281.70988087,0.0,1.6381979175376655,1.2934808995661353,1.6062163260136468,0.3972,Savana
L'Oriental,2023,8,29.232291666666665,8.27,33.93125,64.27741436072094,0.4,0.003839031145059565,0.003839031145059565,6096706.377014717,22536790.46951647,2859145.059565523,0.0,9363521.739313249,363119508.9838821,671970388.0868958,31660826.909600563,142452697.96776456,179999999.99999994,31660826.909600563,0.0,1.6456131254154158,1.3092336070224913,1.6062163260136468,0.3972,Savana
Rabat - Salé - Kénitra,2022,8,23.51736111111111,9.26875,73.69444444444444,67.94543555833998,0.30000000000000004,0.0023034186870357393,0.0023034186870357393,3658023.8262088303,13522074.281709881,1715487.035739314,0.0,5618113.043587949,217871705.3903293,403182232.8521375,18996496.14576034,85471618.78065874,107999999.99999997,18996496.14576034,0.0,1.6700188165441612,1.366777187560922,1.6062163260136468,0.3972,Savana
Rabat - Salé - Kénitra,2022,9,22.600416666666664,10.602222222222222,74.44583333333334,66.652646715544,5.9,0.005758546717589348,0.005758546717589348,9145059.565522077,33805185.70427471,4288717.5893482845,0.0,14045282.608969873,544679263.4758232,1007955582.1303438,47491240.36440085,213679046.95164686,269999999.99999994,47491240.36440085,0.0,1.6621960860190423,1.3443956375070454,1.6062163260136468,0.3972,Savana
Rabat - Salé - Kénitra,2022,10,23.24233870967742,9.0,59.30107526881721,63.78456067342611,2.8000000000000003,0.005950498274842326,0.005950498274842326,9449894.884372812,34932025.22775053,4431674.842326561,0.0,14513458.695935534,562835238.9250174,1041554101.5346886,49074281.70988087,220801681.85003507,278999999.99999994,49074281.70988087,0.0,1.6437455751773533,1.2976954789294588,1.6062163260136468,0.3972,Savana
Rabat - Salé - Kénitra,2022,11,18.643055555555556,9.623750000000001,68.91944444444445,58.694596803752354,15.4,0.005758546717589348,0.005758546717589348,9145059.565522077,33805185.70427471,4288717.5893482845,0.0,14045282.608969873,544679263.4758232,1007955582.1303438,47491240.36440085,213679046.95164686,269999999.99999994,47491240.36440085,0.0,1.603452140606639,1.235172140275066,1.6062163260136468,0.3972,Savana
Rabat - Salé - Kénitra,2022,12,16.873118279569894,13.826075268817204,70.48252688172043,56.12824951735192,113.51,0.005950498274842326,0.005950498274842326,9449894.884372812,34932025.22775053,4431674.842326561,0.0,14513458.695935534,562835238.9250174,1041554101.5346886,49074281.70988087,220801681.85003507,278999999.99999994,49074281.70988087,0.0,1.5796380963050611,1.2130798646497913,1.6062163260136468,0.3972,Savana
Rabat - Salé - Kénitra,2023,1,13.599596774193548,10.096505376344087,69.97446236559139,50.549841932401435,24.43,0.005950498274842326,0.005950498274842326,9449894.884372812,34932025.22775053,4431674.842326561,0.0,14513458.695935534,562835238.9250174,1041554101.5346886,49074281.70988087,220801681.85003507,278999999.99999994,49074281.70988087,0.0,1.5190585267677739,1.1888269288711872,1.6062163260136468,0.3972,Savana
Rabat - Salé - Kénitra,2023,2,14.074553571428572,11.642261904761906,68.09970238095238,50.929918344569266,75.1,0.0053746436030833915,0.0053746436030833915,8535388.927820604,31551506.65732306,4002803.0833917325,0.0,13108930.435038548,508367312.577435,940758543.3216542,44325157.67344079,199433777.1548704,251999999.9999999,44325157.67344079,0.0,1.5241120383339302,1.187982645715256,1.6062163260136468,0.39720000000000005,Savana
Rabat - Salé - Kénitra,2023,3,16.39556451612903,10.250403225806451,72.6008064516129,55.67020877134179,2.3600000000000003,0.005950498274842326,0.005950498274842326,9449894.884372812,34932025.22775053,4431674.842326561,0.0,14513458.695935534,562835238.9250174,1041554101.5346886,49074281.70988087,220801681.85003507,278999999.99999994,49074281.70988087,0.0,1.575467736378789,1.2089212489493841,1.6062163260136468,0.3972,Savana
Rabat - Salé - Kénitra,2023,4,19.241805555555555,11.123333333333333,65.725,58.786215517083754,7.0,0.005758546717589348,0.005758546717589348,9145059.565522077,33805185.70427471,4288717.5893482845,0.0,14045282.608969873,544679263.4758232,1007955582.1303438,47491240.36440085,213679046.95164686,269999999.99999994,47491240.36440085,0.0,1.6035656800466906,1.2379469203325821,1.6062163260136468,0.3972,Savana
Rabat - Salé - Kénitra,2023,5,19.619086021505378,11.252956989247313,72.11155913978494,61.00168752489572,42.9,0.005950498274842326,0.005950498274842326,9449894.884372812,34932025.22775053,4431674.842326561,0.0,14513458.695935534,562835238.9250174,1041554101.5346886,49074281.70988087,220801681.85003507,278999999.99999994,49074281.70988087,0.0,1.62430628516912,1.256526763126451,1.6062163260136468,0.3972,Savana
Rabat - Salé - Kénitra,2023,6,23.262916666666666,11.046944444444446,72.44166666666666,67.10336166670764,7.800000000000001,0.005758546717589348,0.005758546717589348,9145059.565522077,33805185.70427471,4288717.5893482845,0.0,14045282.608969873,544679263.4758232,1007955582.1303438,47491240.36440085,213679046.95164686,269999999.99999994,47491240.36440085,0.0,1.664024080971956,1.3546233956442881,1.6062163260136468,0.3972,Savana
Rabat - Salé - Kénitra,2023,7,24.115860215053765,10.078763440860216,72.39381720430107,68.6247817525562,0.0,0.005950498274842326,0.005950498274842326,9449894.884372812,34932025.22775053,4431674.842326561,0.0,14513458.695935534,562835238.9250174,1041554101.5346886,49074281.70988087,220801681.85003507,278999999.99999994,49074281.70988087,0.0,1.6725618895318586,1.382765240381041,1.6062163260136468,0.3972,Savana
Rabat - Salé - Kénitra,2023,8,25.135416666666668,10.644583333333333,68.6875,69.3280196418961,0.0,0.003839031145059565,0.003839031145059565,6096706.377014717,22536790.46951647,2859145.059565523,0.0,9363521.739313249,363119508.9838821,671970388.0868958,31660826.909600563,142452697.96776456,179999999.99999994,31660826.909600563,0.0,1.675812032523397,1.3976503064884591,1.6062163260136468,0.3972,Savana
Souss - Massa,2022,8,24.972916666666666,9.229166666666666,63.111111111111114,67.38538029771979,0.8999999999999999,0.0023034186870357393,0.0023034186870357393,3658023.8262088303,13522074.281709881,1715487.035739314,0.0,5618113.043587949,217871705.3903293,403182232.8521375,18996496.14576034,85471618.78065874,107999999.99999997,18996496.14576034,0.0,1.6660542693709255,1.3586331691329905,1.6062163260136468,0.3972,Savana
Souss - Massa,2022,9,23.01166666666667,9.160555555555556,68.72916666666667,65.79012083472688,10.3,0.005758546717589348,0.005758546717589348,9145059.565522077,33805185.70427471,4288717.5893482845,0.0,14045282.608969873,544679263.4758232,1007955582.1303438,47491240.36440085,213679046.95164686,269999999.99999994,47491240.36440085,0.0,1.6577332127175572,1.327423886038868,1.6062163260136468,0.3972,Savana
Souss - Massa,2022,10,25.129301075268817,9.942204301075268,44.60215053763441,62.155375299090366,1.8,0.005950498274842326,0.005950498274842326,9449894.884372812,34932025.22775053,4431674.842326561,0.0,14513458.695935534,562835238.9250174,1041554101.5346886,49074281.70988087,220801681.85003507,278999999.99999994,49074281.70988087,0.0,1.6306587995342627,1.2781946969304612,1.6062163260136468,0.3972,Savana
Souss - Massa,2022,11,21.074583333333333,8.43,48.958333333333336,57.53978716265943,0.0,0.005758546717589348,0.005758546717589348,9145059.565522077,33805185.70427471,4288717.5893482845,0.0,14045282.608969873,544679263.4758232,1007955582.1303438,47491240.36440085,213679046.95164686,269999999.99999994,47491240.36440085,0.0,1.5931609830360607,1.2240858607091794,1.6062163260136468,0.3972,Savana
Souss - Massa,2022,12,18.12661290322581,9.234005376344086,57.505376344086024,55.07842734748026,53.0,0.005950498274842326,0.005950498274842326,9449894.884372812,34932025.22775053,4431674.842326561,0.0,14513458.695935534,562835238.9250174,1041554101.5346886,49074281.70988087,220801681.85003507,278999999.99999994,49074281.70988087,0.0,1.5696992133785506,1.2045742441628398,1.6062163260136468,0.3972,Savana
Souss - Massa,2023,1,15.648521505376344,9.084274193548387,51.778225806451616,50.08239062908472,0.1,0.005950498274842326,0.005950498274842326,9449894.884372812,34932025.22775053,4431674.842326561,0.0,14513458.695935534,562835238.9250174,1041554101.5346886,49074281.70988087,220801681.85003507,278999999.99999994,49074281.70988087,0.0,1.5138975647038078,1.1870227239442595,1.6062163260136468,0.3972,Savana
Souss - Massa,2023,2,15.891964285714286,14.113541666666666,52.191964285714285,50.42001978494521,67.53,0.0053746436030833915,0.0053746436030833915,8535388.927820604,31551506.65732306,4002803.0833917325,0.0,13108930.435038548,508367312.577435,940758543.3216542,44325157.67344079,199433777.1548704,251999999.9999999,44325157.67344079,0.0,1.518331425341568,1.1864217514219983,1.6062163260136468,0.39720000000000005,Savana
Souss - Massa,2023,3,20.98293010752688,9.01720430107527,52.79032258064516,57.90475591011231,0.0,0.005950498274842326,0.005950498274842326,9449894.884372812,34932025.22775053,4431674.842326561,0.0,14513458.695935534,562835238.9250174,1041554101.5346886,49074281.70988087,220801681.85003507,278999999.99999994,49074281.70988087,0.0,1.5958172242201363,1.2291970715093412,1.6062163260136468,0.3972,Savana
Souss - Massa,2023,4,21.066388888888888,10.694583333333334,56.83888888888889,59.22993180320011,5.1000000000000005,0.005758546717589348,0.005758546717589348,9145059.565522077,33805185.70427471,4288717.5893482845,0.0,14045282.608969873,544679263.4758232,1007955582.1303438,47491240.36440085,213679046.95164686,269999999.99999994,47491240.36440085,0.0,1.6083145985957514,1.2400639294877496,1.6062163260136468,0.3972,Savana
Souss - Massa,2023,5,21.012096774193548,12.24475806451613,63.34139784946237,60.882564149204306,1.5,0.005950498274842326,0.005950498274842326,9449894.884372812,34932025.22775053,4431674.842326561,0.0,14513458.695935534,562835238.9250174,1041554101.5346886,49074281.70988087,220801681.85003507,278999999.99999994,49074281.70988087,0.0,1.6228124485141637,1.2565486317510726,1.6062163260136468,0.3972,Savana
Souss - Massa,2023,6,23.46736111111111,11.18,67.32916666666667,65.89577966794486,7.800000000000001,0.005758546717589348,0.005758546717589348,9145059.565522077,33805185.70427471,4288717.5893482845,0.0,14045282.608969873,544679263.4758232,1007955582.1303438,47491240.36440085,213679046.95164686,269999999.99999994,47491240.36440085,0.0,1.6575926278366226,1.331355970421159,1.6062163260136468,0.3972,Savana
Souss - Massa,2023,7,24.2875,10.067473118279569,64.70698924731182,66.6237712126372,0.0,0.005950498274842326,0.005950498274842326,9449894.884372812,34932025.22775053,4431674.842326561,0.0,14513458.695935534,562835238.9250174,1041554101.5346886,49074281.70988087,220801681.85003507,278999999.99999994,49074281.70988087,0.0,1.662003736348427,1.3439432411157028,1.6062163260136468,0.3972,Savana
Souss - Massa,2023,8,27.47145833333333,10.109791666666666,53.2125,67.71415917020944,0.6000000000000001,0.003839031145059565,0.003839031145059565,6096706.377014717,22536790.46951647,2859145.059565523,0.0,9363521.739313249,363119508.9838821,671970388.0868958,31660826.909600563,142452697.96776456,179999999.99999994,31660826.909600563,0.0,1.6681829790127314,1.3639497379378664,1.6062163260136468,0.3972,Savana
Tanger - Tétouan - Al Hoceima,2022,8,24.716319444444444,10.674652777777778,65.72222222222223,67.82387847682112,3.5,0.0023034186870357393,0.0023034186870357393,3658023.8262088303,13522074.281709881,1715487.035739314,0.0,5618113.043587949,217871705.3903293,403182232.8521375,18996496.14576034,85471618.78065874,107999999.99999997,18996496.14576034,0.0,1.6692028408204287,1.3648895664609786,1.6062163260136468,0.3972,Savana
Tanger - Tétouan - Al Hoceima,2022,9,22.906111111111112,13.22375,68.55694444444444,65.60052856182786,13.700000000000001,0.005758546717589348,0.005758546717589348,9145059.565522077,33805185.70427471,4288717.5893482845,0.0,14045282.608969873,544679263.4758232,1007955582.1303438,47491240.36440085,213679046.95164686,269999999.99999994,47491240.36440085,0.0,1.6564278658328697,1.3245678574568822,1.6062163260136468,0.3972,Savana
Tanger - Tétouan - Al Hoceima,2022,10,22.173521505376343,15.720698924731185,67.88037634408602,64.14526925983915,3.3000000000000003,0.005950498274842326,0.005950498274842326,9449894.884372812,34932025.22775053,4431674.842326561,0.0,14513458.695935534,562835238.9250174,1041554101.5346886,49074281.70988087,220801681.85003507,278999999.99999994,49074281.70988087,0.0,1.6472746058509382,1.3003102140678608,1.6062163260136468,0.3972,Savana
Tanger - Tétouan - Al Hoceima,2022,11,17.957638888888887,11.566805555555556,68.85138888888889,57.54585420282955,57.55,0.005758546717589348,0.005758546717589348,9145059.565522077,33805185.70427471,4288717.5893482845,0.0,14045282.608969873,544679263.4758232,1007955582.1303438,47491240.36440085,213679046.95164686,269999999.99999994,47491240.36440085,0.0,1.5930968025766807,1.2244629234275677,1.6062163260136468,0.3972,Savana
Tanger - Tétouan - Al Hoceima,2022,12,15.931182795698923,15.112096774193548,76.89516129032258,55.87422873423896,207.04,0.005950498274842326,0.005950498274842326,9449894.884372812,34932025.22775053,4431674.842326561,0.0,14513458.695935534,562835238.9250174,1041554101.5346886,49074281.70988087,220801681.85003507,278999999.99999994,49074281.70988087,0.0,1.5780723244935686,1.208759426726418,1.6062163260136468,0.3972,Savana
Tanger - Tétouan - Al Hoceima,2023,1,13.24233870967742,13.89758064516129,72.31854838709677,50.430887640688574,30.1,0.005950498274842326,0.005950498274842326,9449894.884372812,34932025.22775053,4431674.842326561,0.0,14513458.695935534,562835238.9250174,1041554101.5346886,49074281.70988087,220801681.85003507,278999999.99999994,49074281.70988087,0.0,1.5175433695071958,1.1889119680328017,1.6062163260136468,0.3972,Savana
Tanger - Tétouan - Al Hoceima,2023,2,13.466815476190478,22.975892857142856,75.16220238095238,51.314851589829495,49.410000000000004,0.0053746436030833915,0.0053746436030833915,8535388.927820604,31551506.65732306,4002803.0833917325,0.0,13108930.435038548,508367312.577435,940758543.3216542,44325157.67344079,199433777.1548704,251999999.9999999,44325157.67344079,0.0,1.5306640504055973,1.1832614247038107,1.6062163260136468,0.39720000000000005,Savana
Tanger - Tétouan - Al Hoceima,2023,3,15.71518817204301,12.71236559139785,73.93817204301075,54.80320486749076,34.98,0.005950498274842326,0.005950498274842326,9449894.884372812,34932025.22775053,4431674.842326561,0.0,14513458.695935534,562835238.9250174,1041554101.5346886,49074281.70988087,220801681.85003507,278999999.99999994,49074281.70988087,0.0,1.566258374718614,1.2045964068324695,1.6062163260136468,0.3972,Savana
Tanger - Tétouan - Al Hoceima,2023,4,18.727083333333333,17.214861111111112,62.625,57.181623319848605,1.5,0.005758546717589348,0.005758546717589348,9145059.565522077,33805185.70427471,4288717.5893482845,0.0,14045282.608969873,544679263.4758232,1007955582.1303438,47491240.36440085,213679046.95164686,269999999.99999994,47491240.36440085,0.0,1.590448323336374,1.2193555973691454,1.6062163260136468,0.3972,Savana
Tanger - Tétouan - Al Hoceima,2023,5,19.63736559139785,11.93225806451613,67.9274193548387,59.911405487759716,58.15,0.005950498274842326,0.005950498274842326,9449894.884372812,34932025.22775053,4431674.842326561,0.0,14513458.695935534,562835238.9250174,1041554101.5346886,49074281.70988087,220801681.85003507,278999999.99999994,49074281.70988087,0.0,1.6157211526290447,1.2430105945143193,1.6062163260136468,0.3972,Savana
Tanger - Tétouan - Al Hoceima,2023,6,23.325416666666666,15.995555555555555,66.79166666666667,65.62561349438772,28.65,0.005758546717589348,0.005758546717589348,9145059.565522077,33805185.70427471,4288717.5893482845,0.0,14045282.608969873,544679263.4758232,1007955582.1303438,47491240.36440085,213679046.95164686,269999999.99999994,47491240.36440085,0.0,1.6566831608861214,1.3247230730638189,1.6062163260136468,0.3972,Savana
Tanger - Tétouan - Al Hoceima,2023,7,25.406989247311827,12.176344086021507,60.564516129032256,67.45514467954736,0.0,0.005950498274842326,0.005950498274842326,9449894.884372812,34932025.22775053,4431674.842326561,0.0,14513458.695935534,562835238.9250174,1041554101.5346886,49074281.70988087,220801681.85003507,278999999.99999994,49074281.70988087,0.0,1.6669653363985164,1.3585227474488741,1.6062163260136468,0.3972,Savana
Tanger - Tétouan - Al Hoceima,2023,8,25.852708333333332,15.441041666666667,59.66458333333333,67.88673338264898,0.0,0.003839031145059565,0.003839031145059565,6096706.377014717,22536790.46951647,2859145.059565523,0.0,9363521.739313249,363119508.9838821,671970388.0868958,31660826.909600563,142452697.96776456,179999999.99999994,31660826.909600563,0.0,1.6694557171079851,1.366321412130923,1.6062163260136468,0.3972,Savana
